Attributed Touch Time,Install Time,Event Time,Media Source,Channel,Campaign,Campaign ID,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Keyword ID,Store Reinstall,Device Download Time,Deeplink URL,OAID,Install App Store,Match Type,Contributor 1 Match Type,Contributor 2 Match Type,Contributor 3 Match Type,Device Category,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
26/04/20 11:21,27/04/20 11:07,27/04/20 11:07,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MZ,Aizawl,796007,None,27.56.26.105,FALSE,airtel,airtel,English,1587965871490-5806218994284484036,32c039de-ae89-4b51-8ea0-946daf3083b7,,,,,,android,OPPO-CPH1909,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1909 Build/O11019),,,,,48:58.0,,,,srn,,,,phone,,,
25/04/20 21:54,25/04/20 21:55,25/04/20 21:55,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Samod,303806,356001,157.47.193.16,FALSE,Jio 4G,Jio 4G,English,1587831934037-4492148087622122232,27e78ddc-b5d6-40f9-bafe-b41e3ae482fe,,,,,,android,Xiaomi-Redmi 8,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi 8 MIUI/V11.0.10.0.PCNINXM),,,,,25:12.0,,,,srn,,,,phone,,,
25/04/20 21:52,25/04/20 21:55,25/04/20 21:55,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,KA,Bangalore,560032,356004,223.237.205.46,FALSE,airtel,airtel,English,1587831919132-8188904844895957292,0f316afb-581b-4b09-bc8d-b5873154c0ea,,,,,,android,xiaomi-Redmi Note 7 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 7 Pro MIUI/V10.3.13.0.PFHINXM),,,,,24:53.0,,,,srn,,,,phone,,,
25/04/20 21:53,25/04/20 21:55,25/04/20 21:55,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TG,Chandanagar,500050,356006,117.98.144.179,FALSE,airtel,airtel,English,1587831908430-3233881484118141345,d0f14e0e-06cf-4d3c-8eee-c420b170fe5d,,,,,,android,Nokia-Nokia 6.1,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; Nokia 6.1 Build/QKQ1.190828.002),,,,,24:12.0,,,,srn,,,,phone,,,
25/04/20 21:33,25/04/20 21:54,25/04/20 21:54,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,HR,Ambala,134204,356001,157.36.78.75,FALSE,Vodafone IN,Vodafone IN,English,1587831870164-1005886983428793839,e3b98b33-a6c6-42e0-b6bc-9e20135ef4e8,,,,,,android,vivo-vivo 1726,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1726 Build/O11019),,,,,24:17.0,,,,srn,,,,phone,,,
25/04/20 21:49,25/04/20 21:54,25/04/20 21:54,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,HR,Rohtak,124112,356001,157.36.247.46,FALSE,Jio 4G,Jio 4G,English,1587831876346-9097672742258211851,ae0fe0f8-93b5-4c04-8ce7-ffa8acdc18ea,,,,,,android,vivo-vivo 1907,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1907 Build/PPR1.180610.011),,,,,23:53.0,,,,srn,,,,phone,,,
25/04/20 21:44,25/04/20 21:54,25/04/20 21:54,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,TG,Hyderabad,500002,356006,27.59.175.29,FALSE,airtel,IND airtel,English,1587831543361-9096153754810049175,ddd4d3af-a1fb-4e3d-afa5-34cfc3626d66,,,,,,android,Xiaomi-MI MAX 2,7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; MI MAX 2 MIUI/V9.5.5.0.NDDMIFA),,,,,16:57.0,,,,srn,,,,phone,,,
25/04/20 21:45,25/04/20 21:53,25/04/20 21:53,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Amritsar,143001,None,157.39.39.162,FALSE,airtel,airtel,English,1587831812089-7644408638842645474,ff3ccca9-2e96-41af-895d-14b1860485f1,,,,,,android,xiaomi-Redmi Note 4,7,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.0; Redmi Note 4 MIUI/V11.0.2.0.NCFMIXM),,,,,23:11.0,,,,srn,,,,phone,,,
25/04/20 21:41,25/04/20 21:53,25/04/20 21:53,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,MH,Purna,431511,356002,157.47.57.192,FALSE,!dea,!dea,English,1587831806962-398557163900073358,e30fe692-db4b-4705-8c8e-c2cc71d7b307,,,,,,android,OPPO-CPH1909,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1909 Build/O11019),,,,,16:57.0,,,,srn,,,,phone,,,
25/04/20 21:26,25/04/20 21:53,25/04/20 21:53,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Gonda,271313,356010,157.43.33.192,FALSE,Jio 4G,Jio 4G,English,1587831793236-2300910857075949827,b89a8726-7bb0-451f-ae58-7b194de99c35,,,,,,android,realme-RMX2030,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX2030 Build/PKQ1.190616.001),,,,,59:07.0,,,,srn,,,,phone,,,
25/04/20 21:34,25/04/20 21:53,25/04/20 21:53,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Mahim,400016,356005,111.125.255.44,FALSE,Vodafone IN,Vodafone-Be Safe,English,1587831801781-7839785953746573536,53f798e5-ead3-4a16-89b1-2ff6ee7e9713,,,,,,android,Redmi-Redmi Note 8 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8 Pro MIUI/V11.0.4.0.PGGINXM),,,,,06:05.0,,,,srn,,,,phone,,,
25/04/20 21:50,25/04/20 21:53,25/04/20 21:53,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Botad,380021,356008,106.76.91.144,FALSE,Idea,Idea,English,1587831763458-7910308172085028082,7970e7a0-aae1-4002-b456-e637d276bd02,,,,,,android,xiaomi-Redmi Note 8,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8 MIUI/V11.0.2.0.PCOINXM),,,,,22:31.0,,,,srn,,,,phone,,,
25/04/20 21:42,25/04/20 21:53,25/04/20 21:53,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,HR,Gurgaon,122003,356001,106.210.2.174,FALSE,airtel,airtel,English,1587831777665-4823210060017315055,f9009d2c-94be-4efc-845c-ce66ade7a490,,,,,,android,realme-RMX1925,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1925 Build/PKQ1.190616.001),,,,,18:38.0,,,,srn,,,,phone,,,
25/04/20 21:49,25/04/20 21:52,25/04/20 21:52,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,AP,Saripalli,531173,356009,202.62.65.4,FALSE,Jio 4G,Jio 4G,English,1587831771047-2141130486327817833,453eecf0-08f1-465f-8e9e-8b2de8f94292,,,,,,android,xiaomi-Redmi Note 8,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8 MIUI/V11.0.4.0.PCOINXM),,,,,21:29.0,,,,srn,,,,phone,,,
25/04/20 21:50,25/04/20 21:52,25/04/20 21:52,FB,,UAE,,AS,AE,DU,Al Karama,None,None,92.98.39.81,TRUE,Idea,ETISALAT,English,1587831769480-2547261846039724738,7beedafc-1c9d-4393-96fc-38ae5c506dd3,,,,,,android,Xiaomi-POCO F1,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,7d,,,Dalvik/2.1.0 (Linux; U; Android 9; POCO F1 MIUI/V11.0.5.0.PEJMIXM),,https://app.appsflyer.com/cricketgames.hitwicket.strategy?pid=FB&c=UAE,,,20:30.0,,,,fingerprinting,,,,phone,,,
25/04/20 21:41,25/04/20 21:52,25/04/20 21:52,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Salem,636402,356007,223.181.211.57,TRUE,airtel,airtel,English,1587831754340-8570699682875219449,be659790-7ed3-4485-868b-906d60ad396c,,,,,,android,samsung-SM-J730GM,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-J730GM Build/M1AJQ),,,,,14:02.0,,,,srn,,,,phone,,,
25/04/20 21:43,25/04/20 21:52,25/04/20 21:52,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,BR,Amlori,841226,356011,27.61.68.160,FALSE,airtel,IND airtel,English,1587831750054-6808803926105515392,0a9c950a-e339-4417-82b5-8233589a8216,,,,,,android,Nokia-Nokia 5.1 Plus,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Nokia 5.1 Plus Build/PPR1.180610.011),,,,,15:03.0,,,,srn,,,,phone,,,
19/04/20 21:16,25/04/20 21:52,25/04/20 21:52,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,HR,Sirsa,125055,356001,157.36.195.39,FALSE,Vodafone IN,Idea - Be Safe,English,1587819765198-2418289350167341885,0f0a4318-bc31-4951-887c-30d116c8565b,,,,,,android,Realme-RMX1851,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; RMX1851 Build/QKQ1.190918.001),,,,,50:04.0,,,,srn,,,,phone,,,
25/04/20 21:46,25/04/20 21:52,25/04/20 21:52,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,UP,Lucknow,226001,356010,112.79.120.155,FALSE,Vodafone IN,Vodafone IN,English,1587831467760-7559104271395117208,bbf6b2b3-e23e-4e71-a729-8a2ec3a7b00c,,,,,,android,Nokia-TA-1053,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; TA-1053 Build/PKQ1.181105.001),,,,,17:01.0,,,,srn,,,,phone,,,
25/04/20 21:15,25/04/20 21:51,25/04/20 21:51,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MP,Indore,452007,None,27.57.200.161,FALSE,airtel,airtel,English,1587831672246-3937487883444881655,706ea3f2-6862-49e5-8fc1-ee20c328e365,,,,,,android,xiaomi-Mi A2,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; Mi A2 Build/QKQ1.190910.002),,,,,49:50.0,,,,srn,,,,phone,,,
25/04/20 21:49,25/04/20 21:51,25/04/20 21:51,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Agra,282006,356010,106.215.224.224,FALSE,airtel,airtel,English,1587831671261-3519209352294798778,5038f14c-caa1-49e2-9e59-a274fadf08e8,,,,,,android,OPPO-CPH1969,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1969 Build/PPR1.180610.011),,,,,20:59.0,,,,srn,,,,phone,,,
25/04/20 21:49,25/04/20 21:51,25/04/20 21:51,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,JH,Ranchi,834008,None,106.207.73.150,FALSE,airtel,airtel,English,1587831665006-6706353257588129610,19f89de2-a8ce-4e16-a109-d34fd9ecbe1d,,,,,,android,Xiaomi-MI MAX 2,7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; MI MAX 2 MIUI/V11.0.2.0.NDDMIXM),,,,,20:45.0,,,,srn,,,,phone,,,
25/04/20 21:35,25/04/20 21:51,25/04/20 21:51,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Kiwale,412101,356005,106.210.255.69,FALSE,airtel,airtel,English,1587831665239-3938551709007546730,75c92271-6ee3-4f7a-8509-51e14bdbf1ef,,,,,,android,OPPO-CPH1803,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1803 Build/OPM1.171019.026),,,,,19:27.0,,,,srn,,,,phone,,,
25/04/20 21:34,25/04/20 21:51,25/04/20 21:51,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Botad,380001,356008,103.85.11.49,TRUE,Vodafone IN,Vodafone IN,English,1587831572206-7456746722665698968,f5d0ce02-ccf0-4996-b2e8-43d776afccf5,,,,,,android,OPPO-RMX1805,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1805 Build/PKQ1.190319.001),,,,,05:43.0,,,,srn,,,,phone,,,
25/04/20 21:46,25/04/20 21:50,25/04/20 21:50,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,AP,Vijayawada,520001,356009,223.237.54.111,FALSE,Idea,Idea,English,1587831647060-3326088025334104154,a456e2cd-b010-4f24-aa51-30c016e52104,,,,,,android,motorola-moto e5 plus,8.0.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; moto e5 plus Build/OPPS27.91-179-8-13),,,,,20:27.0,,,,srn,,,,phone,,,
25/04/20 21:10,25/04/20 21:50,25/04/20 21:50,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Pune,411033,356005,1.187.58.72,FALSE,Idea,Idea,English,1587831636502-3644329723105396900,f1296f3b-b17c-452b-8e3d-180b0068be05,,,,,,android,OPPO-CPH1901,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1901 Build/OPM1.171019.026),,,,,06:08.0,,,,srn,,,,phone,,,
25/04/20 21:44,25/04/20 21:49,25/04/20 21:49,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,KL,Kollam,691019,None,137.97.163.61,FALSE,BSNL MOBILE,BSNL MOBILE,English,1587831594110-6146273865272751965,35d00011-b312-460e-9cf4-e146149f5811,,,,,,android,motorola-moto e(6s),9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; moto e(6s) Build/PTB29.401-50),,,,,15:28.0,,,,srn,,,,phone,,,
25/04/20 21:33,25/04/20 21:49,25/04/20 21:49,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,KA,Bangalore,560016,356004,49.207.48.102,TRUE,airtel,airtel,English,1587831590978-7886858422800039037,ab189426-2c8e-4915-812b-c57a250604da,,,,,,android,vivo-vivo 1610,6.0.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; vivo 1610 Build/MMB29M),,,,,06:37.0,,,,srn,,,,phone,,,
25/04/20 16:13,25/04/20 21:49,25/04/20 21:49,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Pune,411019,356005,49.35.32.16,FALSE,JIO,Jio 4G,English,1587824526470-964632488802908272,ca8e9481-b0d1-4bc9-9acd-9f7ed7c645ed,,,,,,android,vivo-vivo 1920,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1920 Build/PKQ1.190626.001),,,,,50:41.0,,,,srn,,,,phone,,,
13/04/20 16:41,25/04/20 21:49,25/04/20 21:49,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,DL,Delhi,110059,356001,103.70.81.3,TRUE,Vodafone IN,Vodafone IN,English,1587831571215-6979582380011922944,08fe3a86-68cb-4cf4-981b-b9062c17b9a4,,,,,,android,Nokia-Nokia 6.1,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; Nokia 6.1 Build/QKQ1.190828.002),,,,,13:28.0,,,,srn,,,,phone,,,
25/04/20 21:40,25/04/20 21:49,25/04/20 21:49,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Rupnagar,140301,None,157.39.173.172,FALSE,Jio 4G,Jio 4G,English,1587831574008-5261667774488367016,57a59032-ac56-4dd7-927d-bc4fc556910b,,,,,,android,xiaomi-Redmi Note 5A,7.1.2,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Note 5A MIUI/V11.0.3.0.NDFMIXM),,,,,18:30.0,,,,srn,,,,phone,,,
25/04/20 21:26,25/04/20 21:49,25/04/20 21:49,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Lucknow,226024,356010,27.60.42.209,FALSE,airtel,airtel,English,1587831557031-462674389876588478,aa4d5c39-8676-448a-95ce-27c0ff561b62,,,,,,android,samsung-SM-J610F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J610F Build/PPR1.180610.011),,,,,04:30.0,,,,srn,,,,phone,,,
25/04/20 21:41,25/04/20 21:49,25/04/20 21:49,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Gorakhpur,273008,356010,114.31.128.22,FALSE,airtel,IND airtel,English,1587831467748-5125042324991554733,a9444983-2de4-4dfd-bd71-b230462467cc,,,,,,android,realme-RMX1911,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1911 Build/PKQ1.190616.001),,,,,17:09.0,,,,srn,,,,phone,,,
24/04/20 8:34,25/04/20 21:49,25/04/20 21:49,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,KA,Bangalore,560092,356004,103.5.134.30,FALSE,airtel,airtel,English,1587831548268-8526480569155631709,9d0ad322-3abf-46d4-ba93-e34f207282b9,,,,,,android,samsung-SM-M305F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-M305F Build/QP1A.190711.020),,,,,05:51.0,,,,srn,,,,phone,,,
25/04/20 21:34,25/04/20 21:49,25/04/20 21:49,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,CT,Barangjore,496225,None,47.247.229.190,FALSE,Jio 4G,Jio 4G,English,1587831545885-1222655236511152135,0b437ee0-af59-4bfb-bdea-7235e9f8190a,,,,,,android,OPPO-CPH1938,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1938 Build/PPR1.180610.011),,,,,18:38.0,,,,srn,,,,phone,,,
25/04/20 21:25,25/04/20 21:49,25/04/20 21:49,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Chennai,600001,356007,27.62.130.163,FALSE,airtel,airtel,English,1587831505560-3605215158317050726,422a5434-39b0-46be-8020-2943f74800ca,,,,,,android,samsung-SM-G615F,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-G615F Build/M1AJQ),,,,,59:02.0,,,,srn,,,,phone,,,
25/04/20 21:46,25/04/20 21:48,25/04/20 21:48,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Botad,380021,356008,27.61.157.34,FALSE,airtel,airtel,English,1587831521482-4628070939880669780,78ee910c-05a1-4676-86b9-38392bf3e2d7,,,,,,android,Xiaomi-Redmi 8A,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi 8A MIUI/V11.0.3.0.PCPINXM),,,,,18:27.0,,,,srn,,,,phone,,,
25/04/20 21:42,25/04/20 21:48,25/04/20 21:48,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Varanasi,221010,356010,112.79.243.82,FALSE,Vodafone IN,Vodafone IN,English,1587831528661-975292903878162112,40817316-3be9-4217-8894-ec4ea86f2b76,,,,,,android,vivo-vivo 1904,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1904 Build/PPR1.180610.011),,,,,16:19.0,,,,srn,,,,phone,,,
25/04/20 21:38,25/04/20 21:48,25/04/20 21:48,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,WB,Tollygunge,700033,356003,47.15.178.2,FALSE,Jio 4G,Jio 4G,English,1587831503536-78824070565378149,7296bae5-13fe-4120-b536-a888611a0ba1,,,,,,android,OPPO-CPH1809,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1809 Build/OPM1.171019.026),,,,,12:26.0,,,,srn,,,,phone,,,
25/04/20 21:44,25/04/20 21:48,25/04/20 21:48,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,RJ,Udaipur,313001,356001,157.37.220.180,FALSE,Jio 4G,Jio 4G,English,1587831499423-3060412329817429775,67ed04a1-d4ac-4d0c-a018-7e3ff255268e,,,,,,android,motorola-Moto G (5S) Plus,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Moto G (5S) Plus Build/OPS28.65-36-14),,,,,17:53.0,,,,srn,,,,phone,,,
25/04/20 17:34,25/04/20 21:48,25/04/20 21:48,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Hosur,635109,356007,1.38.56.74,FALSE,Vodafone IN,Vodafone IN,English,1587831426285-1388209107694203665,5da8d0e1-4d5d-4f33-a96f-244d299cc751,,,,,,android,samsung-SM-J810G,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,1d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J810G Build/PPR1.180610.011),,,,,38:32.0,,,,srn,,,,phone,,,
